"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","school_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"1","R_2aqmJCfOfVyJMEkNA","9819308","new_entry","original",NA,NA,"No person shall publish or spread fake or false information. any person who contravenes the provisions of  sub-regulation 5 (pertaining to lockdown) commits an offence and is liable on conviction to a fine not exceeding 5000 Maloti or to imprisonment for a period not exceeding one month or both. 
The regulation shall come into operation on the 4th April",2020-04-03,2020-04-04,NA,"Lesotho","LSO","LS","National",0,NA,NA,"Anti-Disinformation Measures",NA,NA,"","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Ministry/Department of Health",55.6058629417593,52.8873129548515,49.8980544967135,103,"https://www.gov.ls/wp-content/uploads/2020/04/PUBLIC-HEALTH-COVID-19-REGULATIONS-PDF.pdf",2020-10-16,2020-10-16 10:23:00
"2","R_3fK1Nj8j3r5FW10Cv","7286566","new_entry","original",NA,NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-03-18,2020-05-19,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 08:42:28
"3","R_3fK1Nj8j3r5FW10Cw","7286566","new_entry","original",NA,NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-03-18,2020-05-19,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 08:42:28
"4","R_3fK1Nj8j3r5FW10Dr","7286566","new_entry","original",NA,NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-03-18,2020-05-19,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 08:42:28
"5","R_3fK1Nj8j3r5FW10Bg","7286566","new_entry","original",NA,NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-03-18,2020-05-19,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Higher education institutions (i.e. degree granting institutions)",NA,"Higher education institutions closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 08:42:28
"6","R_d73Ggx60QxHUz8BCv","8740075","new_entry","original",NA,NA,"Lesotho closing schools from March 18th until April 17th",2020-03-18,2020-03-18,2020-04-17,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Other (Please specify in the text box)",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://www.msn.com/en-za/news/africa/lesotho-declares-national-emergency-over-covid-19-outbreak/ar-BB11ozHJ?li=BBqfP3n",2020-04-04,2020-04-04 08:03:47
"7","R_d73Ggx60QxHUz8BCw","8740075","new_entry","original",NA,NA,"Lesotho closing schools from March 18th until April 17th",2020-03-18,2020-03-18,2020-04-17,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Other (Please specify in the text box)",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://www.msn.com/en-za/news/africa/lesotho-declares-national-emergency-over-covid-19-outbreak/ar-BB11ozHJ?li=BBqfP3n",2020-04-04,2020-04-04 08:03:47
"8","R_d73Ggx60QxHUz8BDr","8740075","new_entry","original",NA,NA,"Lesotho closing schools from March 18th until April 17th",2020-03-18,2020-03-18,2020-04-17,"Lesotho","LSO","LS","National",1,NA,NA,"Closure and Regulation of Schools","Secondary Schools (generally for children ages 10 to 18)",NA,"Secondary Schools closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Exceptions (Please list exceptions in the text entry)","National Government,Other (Please specify in the text box)",52.2125615176035,50.9959292279491,49.6226508028821,69,"https://www.msn.com/en-za/news/africa/lesotho-declares-national-emergency-over-covid-19-outbreak/ar-BB11ozHJ?li=BBqfP3n",2020-04-04,2020-04-04 08:03:47
"9","R_1fg8BnW6pDFsu2HCv","7286566","update","original","Change of Policy",NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-05-06,2020-05-19,"Lesotho","LSO","LS","National",0,NA,NA,"Closure and Regulation of Schools","Preschool or childcare facilities (generally for children ages 5 and below)",NA,"Preschool or childcare facilities closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",NA,NA,NA,NA,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 09:11:46
"10","R_1fg8BnW6pDFsu2HCw","7286566","update","original","Change of Policy",NA,"Lesotho has on Wednesday (March 18) declared the coronavirus a national emergency and schools will be closed but public primary schools will continue feeding schemes where some pupils get their only meal. schools will be closed until 17 April.",2020-03-18,2020-05-06,2020-05-19,"Lesotho","LSO","LS","National",0,NA,NA,"Closure and Regulation of Schools","Primary Schools (generally for children ages 10 and below)",NA,"Primary Schools closed/locked down","Lesotho",NA,NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","National Government,New (COVID-19 specific) Task Force",NA,NA,NA,NA,"https://ewn.co.za/2020/03/19/lesotho-declares-national-emergency-over-covid-19-outbreak",2020-10-16,2020-10-16 09:11:46
