record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_DT9wJ6cfpACiXyVNA,1475054,new_entry,original,,,In Baden-Württemberg (Germany) the city of Stuttgart warns about wrond information related to COVID-19 and announces to check for lawful steps on March 17.,2020-03-17,2020-03-17,2020-03-17,Germany,DEU,DE,Municipal,1,Baden-Wuerttemberg,Stuttgart,Anti-Disinformation Measures,,,"",Germany,,,Baden-Wuerttemberg,Stuttgart,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,53.6183147579537,52.6665033901796,51.841536290938,147,https://www.stuttgarter-nachrichten.de/inhalt.stuttgart-wehrt-sich-gegen-corona-fake-news-stadt-will-rechtlich-gegen-falschinformationen-vorgehen.6b296462-ff94-4d66-a9ef-9e061624ad60.html,2020-08-22,2020-08-22T14:59:54Z
R_5p95bNFstNDs9UdNA,5717782,new_entry,original,,,Bremen (Germany) informs about fake news about COVID-19 on March 26.,2020-03-26,2020-03-26,2020-03-26,Germany,DEU,DE,Provincial,1,Bremen,,Anti-Disinformation Measures,,,"",Germany,,,Bremen,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,54.4769035345119,53.1300154178607,51.7232645851365,142,https://www.bremen-innovativ.de/2020/03/fake-news-rund-um-corona-information-und-desinformation-unterscheiden/,2020-08-18,2020-08-18T06:45:40Z
R_2Qgl6LnVGJvdYioNA,6291168,new_entry,original,,,"The Thuringia government introduces citizens to some overview pages to identify and avoid false coronavirus reports as of March 30, 2020. 

",2020-03-30,2020-03-30,,Germany,DEU,DE,Provincial,1,Thuringia,,Anti-Disinformation Measures,,,"",Germany,,,Thuringia,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Provincial/State Government,54.9582118520394,53.1784434529201,51.5349247764643,129,https://corona.thueringen.de/buerger-soziales/vorsicht-fake-news,2020-09-03,2020-09-03T13:35:20Z
R_1nUSnSy6tknVM62NA,3789097,new_entry,original,,,"On 4 May, The NRW State Criminal Police Office (LKA NRW) expressly warns against fake websites and recommends extreme caution. Please do not call up these fake Internet sites and do not enter any personal data on the ""fake pages"". Please use only the website of the NRW state government for emergency aid applications in North Rhine-Westphalia: https://soforthilfe-corona.nrw.de",2020-05-04,2020-05-04,,Germany,DEU,DE,Provincial,1,North Rhine-Westphalia,,Anti-Disinformation Measures,,,"",Germany,,,North Rhine-Westphalia,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Police,,,,,https://polizei.nrw/artikel/vorsicht-vor-fakeseiten-corona-soforthilfe,2020-12-13,2020-12-13T10:21:12Z
R_1CxVWBHmYZuPxryNA,9492644,new_entry,original,,,Germany offers a website  with information around fake news and false information to combat misinformation from May 15.,2020-05-15,2020-05-15,,Germany,DEU,DE,National,1,,,Anti-Disinformation Measures,,,"",Germany,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.bundesregierung.de/breg-de/themen/coronavirus/serioese-informationen-1753160,2020-09-05,2020-09-05T09:44:40Z
R_ex09vv9LTP8TBKhNA,8932125,new_entry,original,,,"Since June 9, 2020, Germany has been providing information about the ""Corona Warn App"" on the website of the Federal Government to disprove false information.",2020-06-09,2020-06-09,,Germany,DEU,DE,National,1,,,Anti-Disinformation Measures,,,"",Germany,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,National Government,,,,,https://www.bundesregierung.de/breg-de/themen/mythen-und-falschmeldungen/corona-app-falschmeldungen-1758136,2020-10-19,2020-10-19T09:00:58Z
R_eVtN0bN5nB9zl8lNA,9163847,new_entry,correction,,,The Ministry of Social Affairs of Mecklenburg-Vorpommern called for help  on June 26 to inform the public that the mask requirement does not apply to everyone (children under 6 and people who have a psychological disorder or disability where they cannot wear a mask). They encourage the displaying of government-made informative posters in supermarkets and buses.,2020-06-26,2020-06-26,,Germany,DEU,DE,Provincial,1,Mecklenburg-Vorpommern,,Anti-Disinformation Measures,,,"",Germany,,,Mecklenburg-Vorpommern,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://www.regierung-mv.de/Aktuell/?id=161426&processor=processor.sa.pressemitteilung,2020-07-01,2020-07-01T01:41:17Z
R_R8kmt1HJfZeOG7DNA,9172082,new_entry,original,,,The bavarian police (Germany) warns about fake news related to COVID-19 on August 13.,2020-08-13,2020-08-13,2020-08-13,Germany,DEU,DE,Provincial,1,Bavaria,,Anti-Disinformation Measures,,,"",Germany,,,Bavaria,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Police,,,,,https://www.polizei.bayern.de/oberbayern/news/presse/aktuell/index.html/317422,2020-08-22,2020-08-22T15:02:58Z
R_2YgPAtLEKnE0A5nBq,674331,new_entry,correction,Change of Policy,Relaxing,In Germany the State of Baden-Wuerttemberg is enforcing a closure of all schools after March 17.,2020-03-11,2020-03-11,,Germany,DEU,DE,Provincial,1,Baden-Wuerttemberg,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",Germany,,,Baden-Wuerttemberg,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),Provincial/State Government,53.979739881988,52.2339740663131,50.8214942729789,174,https://sozialministerium.baden-wuerttemberg.de/fileadmin/redaktion/dateien/PDF/200317_StM_VO_IfSG_Corona.pdf,2020-07-08,2020-07-08T11:17:51Z
R_V3v06i7S2C9vfwtDh,8546355,new_entry,original,,,"On March 11, 2020, Bremen (state of Germany) closes four day nurseries trying to prevent the infection with the Coronavirus, due to infected staff or as preventive measure.",2020-03-11,2020-03-11,2020-03-25,Germany,DEU,DE,Municipal,1,Bremen,Bremen (both a state and a city),Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Germany,,,Bremen,Bremen (both a state and a city),,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),53.979739881988,52.2339740663131,50.8214942729789,174,"https://www.weser-kurier.de/bremen/bremen-stadt_artikel,-vier-bremer-kitas-schliessen-wegen-corona-_arid,1902572.html",2020-04-04,2020-04-04T10:36:07Z
